Case Number,Date/Time Opened,Term,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2021-127612,4/08/2021 16:30,Term 3,Emergency Situation,Rural South and West,Mitchell,Utility Failure,,Exposure to Extreme Temperature,Employee reports powered equipment failure on school grounds. No impact to staff or students. No further damages and school has continued with normal operations. Executive staff are aware.,1,On workplace grounds
S-2021-127613,4/08/2021 16:31,Term 3,Violence,Rural South and West,Queanbeyan,Indecent Assault,,,Executive staff member reports ##### assault involving ##### student on school grounds. Parents have been notified. Supports in place. Executive staff are aware of the incident. Director of educational leadership is yet to be notified.,1,On workplace grounds
S-2021-127806,5/08/2021 10:26,Term 3,Violence,Regional North and West,Mudgee,Assault,,,"An executive staff member reports ####  students were involved in a physical altercation that was filmed on school grounds. First aid was administered. Parents of ##### students were notified and ##### student was collected. The school will manage the matter at a local level. Media unit will be notified and supports will be provided to ##### students. Director, Educational Leadership was notified.",1,On workplace grounds
S-2021-127878,5/08/2021 11:19,Term 3,Violence,Regional North and West,Macquarie,Assault,,Threat / Intimidation / Offens. Conduct,"An executive employee reports a student was physically assaulted by another student on school grounds. No injuries were sustained. Threats were made by ##### student. Police have been contacted and arrived onsite. Parents have been notified. Director, Educational Leadership has been advised.",1,On workplace grounds
S-2021-128066,5/08/2021 13:31,Term 3,Violence,Regional North and West,Hastings,Assault,,,An employee reports a student has assaulted an employee and a student on school grounds. First aid was administered. Parents notified. Supports are in place. School Executive staff are aware.,1,On workplace grounds
S-2021-128124,5/08/2021 14:06,Term 3,Violence,Regional North and West,Lithgow,Assault,,,"Executive staff member reports ####  students were involved in a physical altercation on school grounds. Fist aid was applied. Parents and Police were informed. Ambulance were contacted and attended. Paramedics conveyed the injured student to hospital accompanied by a parent. The incident was filmed. Media unit will be contacted. The school is managing the matter and supports will be put in place. The Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2021-128128,5/08/2021 14:12,Term 3,Violence,Regional North,Cessnock,Allegations Of Sexual Assault,,Child Protection,School reports of a student engaging in serious inappropriate behaviours upon a series of students on school grounds. Police are to be notified. ### process has been followed. School executive staff are aware of the incident. Parents have been informed. Supports are to be put into place. CWU#####,1,On workplace grounds
S-2021-128151,5/08/2021 14:24,Term 3,Welfare,Rural South and West,Queanbeyan,Attempted Suicide,,,An Executive staff member reports welfare concerns for a student following a #### attempt off school grounds. Ambulance was called and the student was conveyed to hospital. Supports will be implemented. #### Reporting has been completed. Director Educational Leadership is aware.,1,On workplace grounds
S-2021-128311,5/08/2021 15:40,Term 3,Welfare,Metropolitan North,North Sydney,Student Welfare Concerns,Student Personal Traumatic Incident,,An Executive staff member reports welfare concerns for a student following an incident that occurred off school grounds. Supports are in place. Director Educational Leadership is aware.,1,On workplace grounds
S-2021-128376,5/08/2021 16:24,Term 3,Violence,Rural South and West,Hume,Allegations Of Sexual Assault,,,Staff member reports student has sustained an injury due to #### students inappropriate behaviour on school grounds. #### Reporting has been followed. Parents of impacted student are aware. CWU######,1,On workplace grounds
S-2021-128402,5/08/2021 16:37,Term 3,Welfare,Rural North,Lennox Coast,Student Welfare Concerns,Absconding / Missing Student,,"Executive reports wellbeing concerns for a student who absconded from school grounds at the end of the school day. Police have been called as the whereabouts of the student are unknown. Carer has been informed. Supports offered. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2021-128644,6/08/2021 11:45,Term 3,Welfare,Rural South and West,Wagga Wagga,Attempted Suicide,,,A staff member reported a student made a #### on school grounds about an attempt #### off school grounds. An ambulance and parent were contacted. The student was conveyed to hospital. Supports will be put in place for the student involved. All #### reporting have been followed. An executive staff member will be notified.,1,On workplace grounds
S-2021-128646,6/08/2021 11:51,Term 3,Violence,Rural South and West,Orange,Assault,,,"An executive staff member reports numerous students involved in assaults on school grounds. Lock-down was enforced and police were notified. Minor injuries were sustained by students and staff and first aid was applied. Parents and carers were notified and conveyed students home. The assaults were filmed and disseminated by students and media unit have been informed. Support is in place. Director, Educational Leadership is aware.",1,On workplace grounds
