Case Number,Date/Time Opened,Term ,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2022-062146,8/03/2022 12:19,Term 1,Emergency Situation,Metropolitan North,Cambridge Park,Flood,,,"An Executive staff member reports the school has ceased operations due to a flood event affecting the local area. Director, Educational Leadership is aware",1,On workplace grounds
S-2022-062194,8/03/2022 12:32,Term 1,Emergency Situation,Regional South,Campbelltown,Flood,,,Executive staff reports due to weather condition and flooding school is operating under minimal supervision ##### #####. Director is aware.,1,On workplace grounds
S-2022-062274,8/03/2022 12:56,Term 1,Emergency Situation,Metropolitan South,Georges River,Flood,,,"An executive staff member reports the school will be ceasing operations due to flood. Parents and staff were notified and students and staff left school grounds safely. The Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-062286,8/03/2022 13:00,Term 1,Emergency Situation,Regional South,Lake Illawarra North,Flood,,,Executive staff member reports the school will be running under minimal supervision due to extreme weather conditions and floods. Director of educational leadership is aware.,1,On workplace grounds
S-2022-062332,8/03/2022 13:25,Term 1,Emergency Situation,Regional North and West,Maitland,Flood,,,"Executive employee reports the school will be non-operational #####, ##### due to a flood event affecting the local area. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-062355,8/03/2022 13:32,Term 1,Emergency Situation,Regional North,Hawkesbury,Flood,,,"An executive staff member reports the school will be non-operational due to flooding. Parents will be notified. No injuries to staff or students. Supports are in place. School continues to manage the matter. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-062365,8/03/2022 13:36,Term 1,Welfare,Metropolitan North,Pittwater,Self Harm,,,"An executive staff member reports a students ##### on school grounds. As a result, an ambulance was contacted and ##### student was conveyed to hospital for further medical assessment. Parents contacted and have met ##### student at the school. The school is continuing to manage the matter. Internal and external supports to be put in place.",1,On workplace grounds
S-2022-062398,8/03/2022 13:44,Term 1,Emergency Situation,Metropolitan North,The Beaches,Flood,,,"An executive staff member reports the school is non operational due to flooding on and off school grounds. Parents have been contacted and all students have been collected. Director, Educational Leadership has been notified.",1,On workplace grounds
S-2022-062433,8/03/2022 13:54,Term 1,Emergency Situation,Regional South,Camden,Flood,,,An executive staff member reports the school will be non operational ##### and ##### due to local flooding. Parents will be notified. Director Educational Leadership is aware.,1,On workplace grounds
S-2022-062464,8/03/2022 14:05,Term 1,Emergency Situation,Regional North and West,Lithgow,Utility Failure,,,The school has reported issues with ##### on site.,1,On workplace grounds
S-2022-062460,8/03/2022 14:05,Term 1,Emergency Situation,Regional South,Camden,Flood,,,Duplicate case - please close when able.,1,On workplace grounds
S-2022-062466,8/03/2022 14:07,Term 1,Emergency Situation,Regional South,Lake Illawarra North,Flood,,,"An Executive staff member reports the school is operating with minimal staff onsite due to a flood event affecting the local area. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-062492,8/03/2022 14:16,Term 1,Emergency Situation,Regional South,Camden,Flood,,,"An Executive staff member reports the school has ceased operations due to a flood event affecting the local area. Director, Educational Leadership is aware",1,On workplace grounds
S-2022-062531,8/03/2022 14:30,Term 1,Emergency Situation,Regional South,Camden,Flood,,,"An Executive staff member reports the school has ceased operations due to a flood event affecting the local area. Director, Educational Leadership is aware",1,On workplace grounds
S-2022-062548,8/03/2022 14:35,Term 1,Emergency Situation,Regional South,Camden,Flood,,,"An Executive staff member reports the school has ceased operations due to a flood event affecting the local area. Director, Educational Leadership is aware",1,On workplace grounds
S-2022-062560,8/03/2022 14:39,Term 1,Emergency Situation,Regional South,Camden,Flood,,,"An Executive staff member reports the school has ceased operations due to a flood event affecting the local area. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-062572,8/03/2022 14:44,Term 1,Emergency Situation,Regional South,Camden,Flood,,,"An Executive staff member reports the school has ceased operations due to a flood event affecting the local area. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-062577,8/03/2022 14:48,Term 1,Emergency Situation,Regional South,Camden,Flood,,,"An Executive staff member reports the school has ceased operations due to a flood event affecting the local area. Director, Educational Leadership is aware.",1,On workplace grounds
