Case Number,Date/Time Opened,Term ,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2020-323412,17/08/2020 12:33,Term 3,Violence,Metropolitan South & South West,St Andrews,Indecent Assault,,,"A student grabbed another student and  simulated an indecent act towards the other student.  Parents contacted, disciplinary action taken, supports are in place for the students.  Director notified.",1,On workplace grounds
S-2020-323535,17/08/2020 13:00,Term 3,Violence,Regional North,Central Coast,Assault,,Threat / Intimidation / Offens. Conduct,"An executive staff member reports a xxxxx of the xxxxx has xxxxx assaulted a student on the school xxxxx on the way to school. A group of students were also subjected to threatening and intimidating behaviour by the xxxxx of the xxxxx. Police have been contacted. Internal and external stakeholders have been notified. Parents have been informed. Supports are in place. School will continue to manage. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-324077,17/08/2020 14:57,Term 3,Welfare,Regional North,Cessnock,Self Harm,,,A student displayed self harm behaviour on school grounds. Staff tried to intervene. Parents were contacted. Ambulance and police were contacted. The student was conveyed to hospital via ambulance. Nil physical injuries. #### has been followed. Supports are in place for the student.,1,On workplace grounds
S-2020-324579,17/08/2020 19:54,Term 3,Violence,Regional South,Wollondilly,Indecent Assault,,Problematic and Harmful #### ised Behaviour,An executive staff member reported a student made inappropriate physical contact with XXXX other students on school grounds. Parents were contacted and support is being arranged for the students.,1,On workplace grounds
S-2020-324584,17/08/2020 21:20,Term 3,Violence,Metropolitan South,Canterbury,Indecent Assault,,Nuisance Use of Technology,"An executive staff member reported student welfare concerns after XXXX students made allegations of indecent assault by another student. It is also alleged that the student possesses and has shared inappropriate images on school grounds. Supports are in place for the students and parents have been contacted. Director, Educational Leadership has been notified. ",1,On workplace grounds
S-2020-324589,17/08/2020 21:58,Term 3,Violence,Regional North,Mooney Mooney,Indecent Assault,,Problematic and Harmful #### ised Behaviour,"An executive staff member reported a student made inappropriate contact with another student on school grounds. Parents were contacted and supports are being arranged for the students. Director of educational Leadership will be notified. 
#####",1,On workplace grounds
S-2020-324596,18/08/2020 8:05,Term 3,Violence,Metropolitan South,Canterbury,Indecent Assault,,,An executive staff member reported a student made inappropriate contact with another student with another student and made inappropriate comments on school grounds. Parents will be contacted. #####,1,On workplace grounds
S-2020-324598,18/08/2020 8:08,Term 3,Violence,Metropolitan South,Bondi,Accidental Assault,,Contact With Sharp Objects,A student has sustained an injury after being accidentally struck. First aid was administered. Parents were notified. Ambulance was contacted and student was conveyed to hospital via ambulance. Student has returned to school since the incident. Executive staff have been made aware.,1,On workplace grounds
S-2020-324845,18/08/2020 9:26,Term 3,Welfare,Regional South,Wollongong North,Attempted Suicide,,,A student has ingested a substance off school grounds in an attempt to take their own life. Student has become unwell on school grounds. Parents and paramedics were notified. Paramedics conveyed the student to hospital. #### will be followed. Support services are available.,1,On workplace grounds
S-2020-325428,18/08/2020 11:18,Term 3,Welfare,Metropolitan South,Bondi,Attempted Suicide,,,"A student attempted suicide on school grounds and has been conveyed to hospital by parents. No physical injuries sustained. Supports are being arranged for staff and students. #### has been followed. Executives are aware. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-325499,18/08/2020 11:32,Term 3,Emergency Situation,Metropolitan South & South West,Fairfield,Utility Failure,,,"Executive staff reports a suspected gas leak on school grounds. The Fire Department was called to the school and the school was evacuated as per the Emergency Plan. The Fire Department have deemed the school to be safe and school operations have since resumed. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-325563,18/08/2020 11:49,Term 3,Welfare,Regional North,Tuggerah Lakes,Self Harm,,,"A student disclosed thoughts and a plan to self harm.  Parents and ambulance contacted and attended, Ambulance contacted Police for assistance when student refused to go with Paramedics. The student was escorted to hospital for further medical treatment.",1,On workplace grounds
S-2020-325706,18/08/2020 12:21,Term 3,Violence,Metropolitan South,Marrickville,Allegations Of Sexual  Assault,,,"An executive employee reports concerns surrounding a student after being informed or an alleged incident that occurred off school grounds with a student from another school. Internal notifications have been made and the Director, Educational Leadership has been notified.",1,On workplace grounds
S-2020-326150,18/08/2020 13:52,Term 3,Weapon,Regional South,Lake Illawarra North,Possession of a Weapon,,Threat / Intimidation / Offens. Conduct,"Executive staff report an incident on school grounds where a heightened student has been physically aggressive  while in possession of a weapon. No injuries were sustained. Parents of the student were notified and they were collected. School is managing the mater. Supports are in place. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-326447,18/08/2020 14:45,Term 3,Violence,Rural South and West,Temora,Assault,,,"Executive staff member reports that xxxxx students were involved in a physical altercation on school grounds. xxxxx students sustained injuries and first aid was applied. Parents were contacted and collected students. Incident was filmed but footage has been deleted. Supports are in place. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2020-326948,18/08/2020 15:58,Term 3,Violence,Regional North and West,Upper Hunter,Assault,,,"An executive staff member has reported that xxxxx students were involved in a physical altercation that resulted in an injury to one of the students. The incident was filmed. First aid applied. Parents have been notified. Police were notified. Support is in place. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-327033,18/08/2020 16:13,Term 3,Violence,Metropolitan North,Carlingford,Assault,,Threat / Intimidation / Offens. Conduct,An employee reports that xxxxx students were involved in a physical altercation on school grounds. No injuries were sustained. A student also made a verbal threat involving a wxxxxxon to multiple students following the incident. xxxxx xxxxx are in place for the student. Carers and executive staff are aware.,1,On workplace grounds
S-2020-327188,18/08/2020 16:52,Term 3,Violence,Metropolitan South,Marrickville,Assault,,,"Executive staff reports that a student in a heightened state assaulted another student. First aid was not required. An ambulance and police were called. Parents were notified. The student was conveyed to hospital via ambulance. Police attended school grounds. The school was put into lockdown for a xxxxx time, which has since ceased and the school resumed normal operations. The school are managing the matter and supports are in place. Mandatory reporting has been followed. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-327511,19/08/2020 9:25,Term 3,Violence,Metropolitan South & South West,Cowpasture,Assault,,,"An executive staff member reports a student was xxxxx assaulted by a group of students on school grounds. First aid administered. Parent collected student to seek medical treatment. The incident was filmed and possibly xxxxx to other students via a social media platform. The video has been deleted and Media Unit will be informed. The school is managing the matter. Director, Educational Leadership is aware.",1,On workplace grounds
