Case Number,Date/Time Opened,Term ,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2022-296423,11/10/2022 9:45,Term 4,Violence,Rural North,Grafton,Assault,,Threat / Intimidation / Offens. Conduct,"Executive staff report #### students have been involved in ###### assaults of school grounds before a student went on to verbally abuse staff. Parents and Police contacted. All students involved collected. Police attended. School is managing the matter and supports are in place. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-296528,11/10/2022 11:13,Term 4,Violence,Rural South and West,Wagga Wagga,Assault,,,"Executive staff member reports of school being placed into a lockdown for a short period due to ##### students engaging in a physical altercation. First aid was offered. Parents notifed. Incident was filmed and school will advised Media Unit. Supports will be reviewed. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-296699,11/10/2022 13:33,Term 4,Weapon,Metropolitan South and West,Chipping Norton,Possession of a weapon,,Student Behaviour,Executive staff report a student was found to be in possession of a #### on school grounds. Nil physical injuries sustained. Parents contacted and collected student. Police contacted and will attend. School managing the matter and supports are in place.,1,On workplace grounds
S-2022-296716,11/10/2022 13:47,Term 4,Violence,Regional North,Tuggerah Lakes,Assault,,Break and Enter,"Executive staff member reports of ##### physically assaulting#### and disclosed of a previous break and enter on school grounds. Police were called and removed the student from school. Parent of student impacted was notified and student was collected and taken to hospital for medical treatment. Incident was filmed and school will notify Media Unit. Director, Educational Leadership will be advised.",1,On workplace grounds
S-2022-296753,11/10/2022 14:13,Term 4,Welfare,Regional North,Blue Mountains,Self Harm,,,"An executive staff member reports a student suffered a medical episode on school grounds due to ##### off school grounds. First aid was applied. An ambulance was contacted and conveyed the student to hospital. Parents were notified. Supports are in place. ##### will be followed. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-296781,11/10/2022 14:31,Term 4,Violence,Regional North,Central Coast,Assault,,Student Behaviour,"Executive staff reports ##### students were involved in a physical altercation. ##### student has gone onto physically assault an employee. First aid administered. Emergency services contacted and attended. Employee transported via ambulance to hospital for medical treatment. Parents and #####s contacted and#####student was collected. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-296803,11/10/2022 14:39,Term 4,Violence,Metropolitan South and West,Eastern Creek,Threat / Intimidation / Offens. Conduct,,,"An executive staff member reports concerns for a student after they expressed threats of#### while on school grounds. No injuries were sustained. Parents will be notified and the school will manage the matter. Supports will be provided. The Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-296900,11/10/2022 15:13,Term 4,Welfare,Regional North and West,Macquarie,Student Behaviour,,,"An executive staff member reports an incident of student behaviour on school grounds. No first aid was required. ##### was contacted and attended. Police and Ambulance were called and the student was conveyed to hospital. Supports are in place. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-296928,11/10/2022 15:30,Term 4,Welfare,Rural North,Mooki,Self Harm,,,Executive employee reports actions of ##### on school grounds. No first aid required. Support Plans will be updated. Grandparent notified. Executive staff are aware.,1,On workplace grounds
S-2022-296967,11/10/2022 15:47,Term 4,Emergency Situation,Regional North,Tuggerah Lakes,Structural Fire,,,"An Executive staff member reports a ##### school grounds. Supports offered. No injuries were sustained. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2022-297177,12/10/2022 8:55,Term 4,Violence,Regional North and West,Coffs Harbour,Indecent Assault,,,"An executive staff member reports an incident involving a student and a member of the community took place during an offsite school activity. Police have been contacted. Parents are aware. Supports have been implemented. Director, Educational Leadership will be notified.",1,Off site activity
S-2022-297232,12/10/2022 9:32,Term 4,Malicious Use of Technology,Metropolitan South and West,Chipping Norton,Sexting,,Nuisance Use of Technology,"An executive staff member reports that a student has sent ##### ##### to another student, who was impersonating a known person via social media platform. The ##### were circulated to other students. Parents were notified. Police will be contacted and investigating the matter. ##### will be followed. Support will be organised. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2022-297249,12/10/2022 9:39,Term 4,Violence,Metropolitan South and West,St Andrews,Allegations Of Sexual Assault,,,Executive staff report students involved with ##### behaviour on school grounds. ##### completed ######,1,On workplace grounds
S-2022-297271,12/10/2022 9:50,Term 4,Violence,Rural North,Richmond,Threat / Intimidation / Offens. Conduct,,,"An executive staff member reports a student made a threatening comment on school grounds. Parents to be notified. School continue to manage. Supports to be offered. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-297392,12/10/2022 11:13,Term 4,Violence,Metropolitan South and West,Eastern Creek,Allegations Of Sexual Assault,,,"An executive staff member reports an alleged ##### assault between ##### students on school grounds. Parents are aware. Police have been informed. ##### conducted. Supports are in place. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-297425,12/10/2022 11:39,Term 4,Violence,Rural South and West,Albury,Assault,,,A staff member reports a student sustaining an injury following an assault by ##### other students on school grounds. The student was conveyed to the hospital to seek further medical treatment. Supports are in place. School is managing the matter. Executive staff are aware.,1,On workplace grounds
S-2022-297460,12/10/2022 12:06,Term 4,Weapon,Regional North,Cessnock,Possession of a weapon,,Usage and Consumption of Substances,"An executive staff member reports an incident involving several students took place on and off school grounds. First aid was provided. Ambulance was called and#####student was conveyed to hospital. Parents were notified and the students involved were collected. Police will be contacted. Supports will be implemented. Director, Educational Leadership will be advised.",1,On workplace grounds
S-2022-297558,12/10/2022 12:59,Term 4,Welfare,Metropolitan North,Quakers Hill,Student Welfare Concerns,Absconding / Missing Student,,"An Executive staff member reports student well being concerns after absconding from school grounds. Student has been found.Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2022-297569,12/10/2022 13:05,Term 4,Violence,Regional South,Shoalhaven,Indecent Assault,,Assault,"Executive staff member reports an ##### assault involving ##### students on school grounds. Parents have been notified and#####student was collected from school. Supports in place. Director, educational leadership has be notified.",1,On workplace grounds
S-2022-297678,12/10/2022 13:56,Term 4,Violence,Metropolitan South and West,Eastern Creek,Assault,,Threat / Intimidation / Offens. Conduct,"An employee reports a physical altercation between ##### students on school grounds No first aid administered. Supports in place. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-297683,12/10/2022 13:57,Term 4,Violence,Connected Communities,Connected Communities Team 1,Assault,,Student Behaviour,"An Executive staff member reports a student in a ##### state has assaulted an employee on school grounds. No First aid Required Parents to notified. The school is managing the matter. Supports are in place for the student and employee. Director, Educational Leadership will be made aware.",1,On workplace grounds
